Item #,Seller Category,Item Description,Qty,Unit Retail,Ext. Retail,Brand,UPC,TCIN,Origin,Category,Condition,Product Class,Category Code,Division,Department,Optoro Condition,Pallet ID,Subcategory,Lot ID
LPHR044013,BICYCLES-PHYSICAL FITNESS,Jetson Horizon Kids' Electric Dirt Bike - Black,3,399.99,1199.97,Jetson,840290206658,94644959,China,OUTDOOR_SPORTS,LIKE_NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,A,PTBB54123,ERO'S,irc_bicycles_physical_fitness_20260417_253_p
LPHR303285,BICYCLES-PHYSICAL FITNESS,"Schwinn Legacy Women's 26"" Cruiser Bike - Purple",7,188.99,1322.93,Schwinn,038675066281,86817298,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBI16449,CRUISER,irc_bicycles_physical_fitness_20260417_253_p
LPHR342349,BICYCLES-PHYSICAL FITNESS,"Schwinn Regent 27.5"" Adult Hybrid Bike - Dark Red",1,804.99,804.99,Schwinn,038675290853,92680621,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB59094,ELECTRIC BIKES,irc_bicycles_physical_fitness_20260417_253_p
LPHR054760,BICYCLES-PHYSICAL FITNESS,"Kent Winslow 700c/28"" Adult Hybrid Bike - Green",2,230.99,461.98,Kent,016751227405,89514027,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB58857,HYBRID,irc_bicycles_physical_fitness_20260417_253_p
LPHR041314,BICYCLES-PHYSICAL FITNESS,"Mongoose Limestone 26"" Men's Mountain Bike - Blue",2,202.99,405.98,Mongoose,038675275959,86817295,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,A,PTBB54123,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
LPHR354320,BICYCLES-PHYSICAL FITNESS,Radio Flyer Convertible Kid & Cargo Stroller Wagon with Canopy: Steel & Plastic Frame,2,179.99,359.98,Radio Flyer,042385114330,77440787,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBI20874,WAGONS,irc_bicycles_physical_fitness_20260417_253_p
LPHS816790,BICYCLES-PHYSICAL FITNESS,"Razor 24V MX350 Dirt Rocket Electric Powered Ride-On Bike - Blue: 250W Motor, 14 MPH",1,298.99,298.99,Razor,845423001346,53550140,China,OUTDOOR_SPORTS,LIKE_NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,A,PTBB54123,ERO'S,irc_bicycles_physical_fitness_20260417_253_p
LPHS816889,BICYCLES-PHYSICAL FITNESS,"Razor 24V MX350 Dirt Rocket Electric Powered Ride-On Bike - Blue: 250W Motor, 14 MPH",1,298.99,298.99,Razor,845423001346,53550140,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,A,PTBB54123,ERO'S,irc_bicycles_physical_fitness_20260417_253_p
LPHR032756,BICYCLES-PHYSICAL FITNESS,Owala 32oz FreeSip Stainless Steel Water Bottle - Sleek,8,34.99,279.92,Owala,847280073009,83888063,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPKL522381,BICYCLES-PHYSICAL FITNESS,"Kent Winslow 700c/28"" Adult Hybrid Bike - Green",1,230.99,230.99,Kent,016751227405,89514027,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTBB58785,HYBRID,irc_bicycles_physical_fitness_20260417_253_p
LPHR350872,BICYCLES-PHYSICAL FITNESS,"Schwinn Legacy Women's 26"" Cruiser Bike - Purple",1,188.99,188.99,Schwinn,038675066281,86817298,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20874,CRUISER,irc_bicycles_physical_fitness_20260417_253_p
LPHS558402,BICYCLES-PHYSICAL FITNESS,Raskullz Balance Buddy Light Up LED Bike Training Wheels,11,16.99,186.89,Raskullz,847268023910,92258054,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,KIDS ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHS700298,BICYCLES-PHYSICAL FITNESS,Owala 24oz FreeSip Stainless Steel Water Bottle  - Misty Meadow,5,29.99,149.95,Owala,847280095742,92383298,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHS810752,BICYCLES-PHYSICAL FITNESS,Owala 24oz FreeSip Stainless Steel Water Bottle - Tangy Tango,5,29.99,149.95,Owala,847280085361,89056691,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPJY881938,BICYCLES-PHYSICAL FITNESS,"Schwinn Iris 20"" Youth Bike - Light Blue",1,144.49,144.49,Schwinn,038675291003,92401145,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB58522,YOUTH,irc_bicycles_physical_fitness_20260417_253_p
LPHR326492,BICYCLES-PHYSICAL FITNESS,"Schwinn Iris 20"" Youth Bike - Light Blue",1,144.49,144.49,Schwinn,038675291003,92401145,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB59065,YOUTH,irc_bicycles_physical_fitness_20260417_253_p
LPHR342696,BICYCLES-PHYSICAL FITNESS,Balance Exercise Ball Trainer with Pump - Gray - All In Motion,2,71.00,142.00,All In Motion,191802002054,94409129,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBB59137,STRENGTH TRAINING,irc_bicycles_physical_fitness_20260417_253_p
LPHR353374,BICYCLES-PHYSICAL FITNESS,"Hyper 20"" Full Suspension Bear Mountain Bike - Black/Blue: 7-Speed, Steel Frame",1,139.99,139.99,Hyper Bicycles; Hyper,690995300447,92451120,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB59094,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
LPHR327956,BICYCLES-PHYSICAL FITNESS,"Hyper 20"" Full Suspension Bear Mountain Bike - Black/Blue: 7-Speed, Steel Frame",1,139.99,139.99,Hyper Bicycles; Hyper,690995300447,92451120,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB59094,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
LPJY964427,BICYCLES-PHYSICAL FITNESS,Owala 32oz FreeSip Stainless Steel Water Bottle - Sleek,4,34.99,139.96,Owala,847280073009,83888063,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR066631,BICYCLES-PHYSICAL FITNESS,Owala 32oz FreeSip Stainless Steel Water Bottle - Kickflip,4,34.99,139.96,Owala,847280095780,92383265,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHS559067,BICYCLES-PHYSICAL FITNESS,Owala 30oz Stainless Steel FreeSip Sway  Tumbler - Very Very Dark,4,34.99,139.96,Owala,847280096022,92383281,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR305224,BICYCLES-PHYSICAL FITNESS,Blogilates Stainless Steel Insulated Water Bottle (62 fl oz) - Evening Haze,4,34.99,139.96,Blogilates,850052976675,94444256,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHS800840,BICYCLES-PHYSICAL FITNESS,Raskullz Balance Buddy Light Up LED Bike Training Wheels,8,16.99,135.92,Raskullz,847268023910,92258054,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,KIDS ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHR046904,BICYCLES-PHYSICAL FITNESS,Bala Bangles 2pc Wrist & Ankle Weight Set - Charcoal 2lb: Adjustable Steel & Silicone Weights (Please be advised that sets may be missing pieces or otherwise incomplete.),2,65.00,130.00,Bala,850034367033,87154198,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,WEARABLES,irc_bicycles_physical_fitness_20260417_253_p
LPKL522512,BICYCLES-PHYSICAL FITNESS,"Huffy Marvel Spider-Man Kids' Bike - 16"" Wheels - Training Wheels - Black",1,119.99,119.99,Huffy,028914219691,76198545,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20984,"16"" BIKES",irc_bicycles_physical_fitness_20260417_253_p
LPHR308660,BICYCLES-PHYSICAL FITNESS,Owala 40oz FreeSip Stainless Steel Water Bottle - Very Very  Dark,3,39.99,119.97,Owala,847280095803,92383243,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPJY947641,BICYCLES-PHYSICAL FITNESS,Owala  40oz Stainless Steel Straw Tumble - Navy Nights,3,39.99,119.97,Owala,847280096145,92383313,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,TUMBLER,irc_bicycles_physical_fitness_20260417_253_p
LPHS250539,BICYCLES-PHYSICAL FITNESS,Owala 24oz FreeSip Stainless Steel Water Bottle - Tangy Tango,4,29.99,119.96,Owala,847280085361,89056691,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHS881697,BICYCLES-PHYSICAL FITNESS,Owala 24oz FreeSip Stainless Steel Water Bottle - Sandy Shores,4,29.99,119.96,Owala,847280085347,89056680,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR129413,BICYCLES-PHYSICAL FITNESS,"Radio Flyer City 4-in-1 Stroll and Trike Riding Toy: Steel & Plastic, Ages 1-5",1,114.99,114.99,Radio Flyer,042385130460,90777190,Viet Nam,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBI20945,TRIKES,irc_bicycles_physical_fitness_20260417_253_p
LPHR040959,BICYCLES-PHYSICAL FITNESS,"Razor A5 Lux Kick Scooter - Cherry Red: Steel Frame, Urethane Wheels, 220 lb Capacity",1,109.99,109.99,Razor,845423027926,91068998,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20994,2-WHEEL SCOOTERS,irc_bicycles_physical_fitness_20260417_253_p
LPJY542786,BICYCLES-PHYSICAL FITNESS,Owala 32oz FreeSip Stainless Steel Water Bottle - Very Very Dark,3,34.99,104.97,Owala,847280062317,85032970,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPJY259901,BICYCLES-PHYSICAL FITNESS,Melo Beam 3 Wheel Kick Scooter with Light Up Wheels - Black,3,33.99,101.97,Melo,5391544970504,94601190,Cambodia,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBB58533,3 WHEEL SCOOTER,irc_bicycles_physical_fitness_20260417_253_p
LPHS982402,BICYCLES-PHYSICAL FITNESS,"Brightz Ride LED - Star: ABS Bike Lights, Handlebar & Seat Post Mount, 11-Hour Battery",4,25.49,101.96,Brightz,811860032892,92487497,China,OUTDOOR_SPORTS,LIKE_NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHR353067,BICYCLES-PHYSICAL FITNESS,"Radio Flyer 4-in-1 Stroll 'N Trike - Pink: Steel Frame, Adjustable Seat, EVA Tires",1,99.99,99.99,Radio Flyer,042385113074,52810422,Viet Nam,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20874,TRIKES,irc_bicycles_physical_fitness_20260417_253_p
LPJY944564,BICYCLES-PHYSICAL FITNESS,Owala 16oz Kids' FreeSip Stainless Steel Water Bottle - Cake Pop,4,24.99,99.96,Owala,847280091102,90150425,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHS889178,BICYCLES-PHYSICAL FITNESS,"VEVOR Professional Dancing Pole, Spinning Static Dancing Pole Kit, 45mm Heavy-Duty Stainless Steel Pole, Height Adjustable Fitness Pole, Silver",1,97.99,97.99,VEVOR,198950176224,1003301981,,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20887,,irc_bicycles_physical_fitness_20260417_253_p
LPJY881940,BICYCLES-PHYSICAL FITNESS,"Huffy Highland Mountain Bike - 26"" Wheels - 21 Speeds - M/L - Black",1,92.64,92.64,Huffy,028914363332,86854277,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB58522,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
LPHS802767,BICYCLES-PHYSICAL FITNESS,Tommie Copper Sport Comfort Back Brace - L/XL: Polyester & Spandex Support,4,22.99,91.96,Tommie Copper,018713660954,92542601,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HEALTH AND BEAUTY,TT,PTAP16634,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPHR041317,BICYCLES-PHYSICAL FITNESS,Little Tikes Cozy Truck - Black,1,90.99,90.99,Little Tikes,050743663161,91120934,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBI20984,FOOT TO FLOOR,irc_bicycles_physical_fitness_20260417_253_p
LPHR082559,BICYCLES-PHYSICAL FITNESS,"Hydro Flask 32oz Wide Mouth Flex Straw Travel Bottle - Agave: BPA-Free, Vacuum-Insulated",2,44.99,89.98,Hydro Flask,840394202969,92383232,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR079366,BICYCLES-PHYSICAL FITNESS,Owala 40oz Stainless Steel FreeSip Sway Tumbler - Misty Meadow,2,44.99,89.98,Owala,840467302596,94268624,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR054812,BICYCLES-PHYSICAL FITNESS,"Pacific 20"" Kids' Bike - Erupt Green",1,87.49,87.49,Pacific,038675138162,86817293,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBI20965,YOUTH,irc_bicycles_physical_fitness_20260417_253_p
LPHR002342,BICYCLES-PHYSICAL FITNESS,"Hydro Flask 24oz Wide Mouth Flex Straw Bottle - White: BPA-Free, Vacuum-Insulated",3,28.49,85.47,Hydro Flask,810070084127,92506407,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPKL522426,BICYCLES-PHYSICAL FITNESS,Little Tikes Adventure Rover Riding Toy,1,84.99,84.99,Little Tikes,050743638961,94770309,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBI20984,FOOT TO FLOOR,irc_bicycles_physical_fitness_20260417_253_p
LPHR343003,BICYCLES-PHYSICAL FITNESS,"Blogilates Starter Fit Kit: Yoga Mat, Strap & Exercise Band for Core Muscles",2,40.99,81.98,Blogilates,810054660156,80315229,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20874,STRENGTH TRAINING,irc_bicycles_physical_fitness_20260417_253_p
LPJY984205,BICYCLES-PHYSICAL FITNESS,"Step2 Whisper Ride Cruiser - Blue: Push Riding Toy for Ages 1.5-4, 50 lb Capacity",1,79.99,79.99,Step2,733538866991,76198528,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBB58533,FOOT TO FLOOR,irc_bicycles_physical_fitness_20260417_253_p
LPHR049424,BICYCLES-PHYSICAL FITNESS,"Step2 Whisper Ride Cruiser - Blue: Push Riding Toy for Ages 1.5-4, 50 lb Capacity",1,79.99,79.99,Step2,733538866991,76198528,United States of America,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBI20994,FOOT TO FLOOR,irc_bicycles_physical_fitness_20260417_253_p
LPHR326097,BICYCLES-PHYSICAL FITNESS,"Step2 Whisper Ride Cruiser - Blue: Push Riding Toy for Ages 1.5-4, 50 lb Capacity",1,79.99,79.99,Step2,733538866991,76198528,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBI20887,FOOT TO FLOOR,irc_bicycles_physical_fitness_20260417_253_p
LPHR122307,BICYCLES-PHYSICAL FITNESS,Owala 16oz Kids' FreeSip Stainless Steel Water Bottle - Sleek,3,24.99,74.97,Owala,847280080502,87974489,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHS422625,BICYCLES-PHYSICAL FITNESS,Schwinn 150 Lumen Light Set Bike Accessory Mount - Black (Please be advised that sets may be missing pieces or otherwise incomplete.),3,24.99,74.97,Schwinn,038675283695,92257944,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,LIGHTS,irc_bicycles_physical_fitness_20260417_253_p
LPHS597009,BICYCLES-PHYSICAL FITNESS,"McDavid Sport Compression Knit Ankle Sleeve with Gel Buttress - (S /M): Joint Support, Nylon & Spandex, Age 16+",5,14.99,74.95,McDavid,029369148260,91146880,"Taiwan, Province of China",OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HEALTH AND BEAUTY,TT,PTAP16634,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPHS639566,BICYCLES-PHYSICAL FITNESS,Little Tikes Junior Explorer Wagon,1,73.99,73.99,Little Tikes,050743627439,93535292,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBI20901,WAGONS,irc_bicycles_physical_fitness_20260417_253_p
LPHR351333,BICYCLES-PHYSICAL FITNESS,"Roller Derby Custom Adult In-Fit Skates - Blue/Black 9-12: Adjustable, Padded Boot Shaft",1,73.99,73.99,Roller Derby,049288050017,91238578,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20859,ADULT INLINE SKATE,irc_bicycles_physical_fitness_20260417_253_p
LPJY972245,BICYCLES-PHYSICAL FITNESS,Owala 24oz Special Edition Stainless Steel FreeSip TWIST - Nothing Like A Diet Coke,2,35.00,70.00,Owala,840467307003,94776952,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHS436412,BICYCLES-PHYSICAL FITNESS,Owala 32oz FreeSip Stainless Steel Water Bottle - Sandy Shores,2,34.99,69.98,Owala,847280087051,89056690,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHS546027,BICYCLES-PHYSICAL FITNESS,Owala 32oz Stainless Steel FreeSip Water Bottle - In Good Company,2,34.99,69.98,Owala,840467306082,94658163,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHS774548,BICYCLES-PHYSICAL FITNESS,Owala 32oz FreeSip Stainless Steel Water Bottle - Out of the Blue,2,34.99,69.98,Owala,840467308499,94803057,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR016365,BICYCLES-PHYSICAL FITNESS,"Roller Derby Youth Adjustable Roller Skates - Blue/Black 3-6: Indoor/Outdoor Use, 4 Wheels",2,34.99,69.98,Roller Derby,049288037315,91238579,Viet Nam,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,SKATES,irc_bicycles_physical_fitness_20260417_253_p
LPJY941621,BICYCLES-PHYSICAL FITNESS,Owala 32oz FreeSip Stainless Steel Water Bottle - Periwinkle Twinkle,2,34.99,69.98,Owala,847280095766,92383272,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHS768271,BICYCLES-PHYSICAL FITNESS,"Hydro Flask 32oz All Around Travel Straw Tumbler - Surf: Vacuum-Insulated, BPA-Free",2,34.99,69.98,Hydro Flask,840394216959,92776813,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,TUMBLER,irc_bicycles_physical_fitness_20260417_253_p
LPJY972450,BICYCLES-PHYSICAL FITNESS,Tommie Copper Sport Comfort Back Brace - S/M: Polyester & Spandex Support,3,22.99,68.97,Tommie Copper,018713660947,92542605,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HEALTH AND BEAUTY,TT,PTAP16644,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPHR328304,BICYCLES-PHYSICAL FITNESS,Step2 Push Around Buggy - Anniversary Edition,1,67.99,67.99,Step2,733538717095,77471133,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBI20859,FOOT TO FLOOR,irc_bicycles_physical_fitness_20260417_253_p
LPHR094955,BICYCLES-PHYSICAL FITNESS,Bala Bangles 2pc Wrist & Ankle Weight Set - Charcoal 2lb: Adjustable Steel & Silicone Weights (Please be advised that sets may be missing pieces or otherwise incomplete.),1,65.00,65.00,Bala,850034367033,87154198,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,WEARABLES,irc_bicycles_physical_fitness_20260417_253_p
LPJY091547,BICYCLES-PHYSICAL FITNESS,Huffy Alpine Mountain Bike - 26” Wheels - 15 Speeds - Black,6,83.99,503.94,Huffy,028914362052,92423180,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBI16651,"26"" MOUNTAIN",irc_bicycles_physical_fitness_20260417_253_p
LPHS799607,BICYCLES-PHYSICAL FITNESS,24 Speed Hybrid bike Disc Brake 700C Road Bike For men women's City Bicycle,1,389.99,389.99,SeaCamel,745857808071,1006941676,,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20887,,irc_bicycles_physical_fitness_20260417_253_p
LPHR350745,BICYCLES-PHYSICAL FITNESS,Hyper HPR350 Dirt Bike 24 Volt Electric Motorcycle for Kids' - Exclusive Red/Black,1,249.99,249.99,Hyper,690995990648,90777282,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBI20859,ERO'S,irc_bicycles_physical_fitness_20260417_253_p
LPHR054757,BICYCLES-PHYSICAL FITNESS,"Schwinn Men's Trailway 700c/28"" Hybrid Bike - Blue",1,244.99,244.99,Schwinn,038675237582,80371744,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB58857,HYBRID,irc_bicycles_physical_fitness_20260417_253_p
LPJY972417,BICYCLES-PHYSICAL FITNESS,"Brightz Cosmic LED Bike Light - Color Morphing: ABS Material, 36-Hour Battery Life",19,12.74,242.06,Brightz,811860034070,89207351,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,LIGHTS,irc_bicycles_physical_fitness_20260417_253_p
LPHR129648,BICYCLES-PHYSICAL FITNESS,"Razor SX125 12V(100W) McGrath Dirt Electric Bike - Green: Steel Frame, 12.5"" Wheels",1,239.99,239.99,Razor,845423025120,82261119,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBB58825,ERO'S,irc_bicycles_physical_fitness_20260417_253_p
LPHR054825,BICYCLES-PHYSICAL FITNESS,"Schwinn Astrid 20"" Kids' Bike - Gray",2,118.99,237.98,Schwinn,038675177482,54051740,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBI20965,YOUTH,irc_bicycles_physical_fitness_20260417_253_p
LPHR351323,BICYCLES-PHYSICAL FITNESS,"Schwinn Ranger 26"" Adult Mountain Bike - Blue",1,230.99,230.99,Schwinn,038675283565,89538608,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20859,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
